customer_id,signup_date,region,acquisition_channel
12175,2024-06-06,Midlands,Organic Search
12176,2024-06-05,South East,Organic Search
12177,2024-06-12,East,Paid Search
12178,2024-06-19,North East,Organic Search
12179,2024-06-28,London,Paid Search
12180,2024-06-06,North East,Paid Search
12181,2024-06-01,North East,Referral
12182,2024-06-23,London,Referral
12183,2024-06-14,London,Email
12184,2024-06-16,London,Organic Search
12185,2024-06-21,Yorkshire,Paid Search
12186,2024-06-08,South West,Social
12187,2024-06-02,London,Social
12188,2024-06-20,Scotland,Social
12189,2024-06-26,Yorkshire,Paid Search
12190,2024-06-18,Yorkshire,Organic Search
12191,2024-06-17,Scotland,Social
12192,2024-06-28,South East,Paid Search
12193,2024-06-08,Midlands,Social
12194,2024-06-07,Yorkshire,Organic Search
12195,2024-06-26,North West,Email
12196,2024-06-16,East,Organic Search
12197,2024-06-02,North East,Paid Search
12198,2024-06-07,Midlands,Organic Search
12199,2024-06-26,South West,Paid Search
12200,2024-06-04,London,Referral
12201,2024-06-06,North West,Organic Search
12202,2024-06-17,North West,Referral
12203,2024-06-24,Midlands,Social
12204,2024-06-14,North West,Social
12205,2024-06-11,Yorkshire,Organic Search
12206,2024-06-08,North West,Social
12207,2024-06-28,North West,Referral
12208,2024-06-03,Midlands,Paid Search
12209,2024-06-14,North West,Referral
12210,2024-06-15,North West,Paid Search
12211,2024-06-15,London,Social
12212,2024-06-09,North West,Organic Search
12213,2024-06-23,East,Organic Search
12214,2024-06-04,South East,Paid Search
12215,2024-06-06,South East,Organic Search
12216,2024-06-10,London,Email
12217,2024-06-21,Scotland,Referral
12218,2024-06-19,Scotland,Email
12219,2024-06-03,Midlands,Paid Search
12220,2024-06-28,Wales,Social
12221,2024-06-27,Midlands,Organic Search
12222,2024-06-14,London,Organic Search
12223,2024-06-11,Midlands,Organic Search
12224,2024-06-19,South West,Referral
12225,2024-06-01,Midlands,Organic Search
12226,2024-06-16,London,Paid Search
12227,2024-06-14,East,Paid Search
12228,2024-06-26,London,Organic Search
12229,2024-06-16,Yorkshire,Paid Search
12230,2024-06-01,London,Paid Search
12231,2024-06-07,North West,Organic Search
12232,2024-06-21,Wales,Organic Search
12233,2024-06-22,Yorkshire,Social
12234,2024-06-28,London,Social
12235,2024-06-15,Midlands,Organic Search
12236,2024-06-23,Midlands,Email
12237,2024-06-12,London,Social
12238,2024-06-01,South East,Organic Search
12239,2024-06-23,Midlands,Organic Search
12240,2024-06-14,South East,Social
12241,2024-07-20,East,Email
12242,2024-07-26,London,Social
12243,2024-07-11,London,Organic Search
12244,2024-07-22,Midlands,Organic Search
12245,2024-07-13,Midlands,Social
12246,2024-07-12,Midlands,Social
12247,2024-07-23,North East,Social
12248,2024-07-07,North West,Organic Search
12249,2024-07-18,North West,Paid Search
12250,2024-07-25,London,Referral
12251,2024-07-07,South East,Email
12252,2024-07-11,Midlands,Organic Search
12253,2024-07-22,Midlands,Organic Search
12254,2024-07-12,Midlands,Paid Search
12255,2024-07-17,South East,Paid Search
12256,2024-07-18,London,Paid Search
12257,2024-07-10,Midlands,Paid Search
12258,2024-07-22,South West,Email
12259,2024-07-03,North West,Referral
12260,2024-07-03,North West,Referral
12261,2024-07-10,Scotland,Organic Search
12262,2024-07-06,Yorkshire,Social
12263,2024-07-16,North West,Organic Search
12264,2024-07-21,North East,Paid Search
12265,2024-07-22,East,Organic Search
12266,2024-07-12,Midlands,Social
12267,2024-07-01,Yorkshire,Organic Search
12268,2024-07-28,South East,Email
12269,2024-07-17,London,Paid Search
12270,2024-07-11,London,Email
12271,2024-07-16,London,Social
12272,2024-07-27,East,Paid Search
12273,2024-07-19,North West,Email
12274,2024-07-06,South East,Organic Search
12275,2024-07-12,Scotland,Email
12276,2024-07-02,North West,Organic Search
12277,2024-07-06,London,Organic Search
12278,2024-07-18,Yorkshire,Referral
12279,2024-07-27,London,Referral
12280,2024-07-26,North West,Organic Search
12281,2024-07-02,Wales,Social
12282,2024-07-15,Yorkshire,Organic Search
12283,2024-07-18,London,Social
12284,2024-07-12,North West,Paid Search
12285,2024-07-06,East,Organic Search
12286,2024-07-01,Midlands,Paid Search
12287,2024-07-05,South West,Referral
12288,2024-07-05,North East,Social
12289,2024-07-17,Midlands,Social
12290,2024-07-16,South West,Referral
12291,2024-07-25,Scotland,Social
12292,2024-07-05,South East,Social
12293,2024-07-15,Midlands,Organic Search
12294,2024-07-16,South West,Organic Search
12295,2024-07-18,North West,Organic Search
12296,2024-07-20,South East,Paid Search
12297,2024-07-03,Yorkshire,Social
12298,2024-07-07,London,Organic Search
12299,2024-07-25,Yorkshire,Organic Search
12300,2024-07-18,South East,Social
12301,2024-07-03,Scotland,Paid Search
12302,2024-07-16,Yorkshire,Social
12303,2024-07-02,South West,Paid Search
12304,2024-07-05,London,Paid Search
12305,2024-07-13,Midlands,Organic Search
12306,2024-07-12,Yorkshire,Paid Search
12307,2024-07-18,North West,Social
12308,2024-07-15,London,Paid Search
12309,2024-07-15,Yorkshire,Email
12310,2024-07-14,London,Paid Search
12311,2024-07-27,London,Organic Search
12312,2024-07-07,Yorkshire,Referral
12313,2024-07-17,Scotland,Organic Search
12314,2024-07-19,South East,Organic Search
12315,2024-07-14,London,Organic Search
12316,2024-07-06,East,Social
12317,2024-07-25,South West,Organic Search
12318,2024-07-27,Midlands,Paid Search
12319,2024-07-02,South East,Organic Search
12320,2024-07-19,Yorkshire,Paid Search
12321,2024-07-15,Yorkshire,Email
12322,2024-07-05,Yorkshire,Referral
12323,2024-07-27,London,Organic Search
12324,2024-07-22,South West,Paid Search
12325,2024-07-16,South West,Social
12326,2024-07-01,North West,Organic Search
12327,2024-07-03,London,Paid Search
12328,2024-07-16,East,Email
12329,2024-07-21,London,Referral
12330,2024-07-27,North West,Paid Search
12331,2024-07-19,North East,Organic Search
12332,2024-07-19,North East,Organic Search
12333,2024-07-23,North West,Organic Search
12334,2024-07-09,Midlands,Social
12335,2024-07-12,North East,Organic Search
12336,2024-07-21,South West,Paid Search
12337,2024-07-25,London,Email
12338,2024-07-20,South East,Paid Search
12339,2024-07-28,Yorkshire,Email
12340,2024-07-26,Yorkshire,Social
12341,2024-07-23,Midlands,Paid Search
12342,2024-07-12,South East,Organic Search
12343,2024-07-17,Yorkshire,Email
12344,2024-07-14,Midlands,Referral
12345,2024-07-04,North West,Paid Search
12346,2024-07-27,North West,Referral
12347,2024-07-20,London,Referral
12348,2024-07-28,East,Paid Search
12349,2024-07-25,South East,Paid Search
12350,2024-07-03,North West,Organic Search
12351,2024-07-01,Midlands,Organic Search
12352,2024-07-12,North West,Paid Search
12353,2024-07-20,East,Referral
12354,2024-07-06,London,Organic Search
12355,2024-07-27,North West,Organic Search
12356,2024-07-23,North West,Organic Search
12357,2024-07-05,North West,Referral
12358,2024-07-14,London,Email
12359,2024-07-03,North East,Paid Search
12360,2024-07-14,North East,Organic Search
12361,2024-07-26,London,Social
12362,2024-07-16,North West,Organic Search
12363,2024-07-03,Yorkshire,Organic Search
12364,2024-07-04,South East,Referral
12365,2024-07-07,London,Organic Search
12366,2024-07-22,Midlands,Organic Search
12367,2024-07-28,London,Organic Search
12368,2024-07-19,Midlands,Organic Search
12369,2024-07-17,South East,Social
12370,2024-07-17,London,Organic Search
12371,2024-07-19,South East,Paid Search
12372,2024-07-23,North West,Organic Search
12373,2024-07-25,East,Referral
12374,2024-07-04,South West,Referral
12375,2024-07-28,London,Paid Search
12376,2024-07-19,North West,Social
12377,2024-07-04,North West,Paid Search
12378,2024-07-13,Midlands,Paid Search
12379,2024-07-14,North West,Referral
12380,2024-07-04,Midlands,Paid Search
12381,2024-07-16,South East,Social
12382,2024-07-18,London,Organic Search
12383,2024-07-16,North West,Organic Search
12384,2024-07-20,London,Social
12385,2024-07-27,Midlands,Paid Search
12386,2024-07-10,Scotland,Paid Search
12387,2024-07-28,North East,Email
12388,2024-07-16,South West,Paid Search
12389,2024-07-01,Wales,Paid Search
12390,2024-07-04,Midlands,Paid Search
12391,2024-07-22,North West,Organic Search
12392,2024-07-13,London,Referral
12393,2024-07-24,South West,Referral
12394,2024-07-03,Midlands,Organic Search
12395,2024-08-07,London,Referral
12396,2024-08-04,Yorkshire,Paid Search
12397,2024-08-16,Yorkshire,Social
12398,2024-08-19,London,Email
12399,2024-08-26,London,Paid Search
12400,2024-08-16,London,Referral
12401,2024-08-16,East,Organic Search
12402,2024-08-15,North West,Organic Search
12403,2024-08-16,Yorkshire,Referral
12404,2024-08-01,North West,Organic Search
12405,2024-08-03,East,Organic Search
12406,2024-08-06,Midlands,Social
12407,2024-08-05,Yorkshire,Social
12408,2024-08-25,North East,Email
12409,2024-08-25,East,Paid Search
12410,2024-08-10,London,Paid Search
12411,2024-08-09,East,Email
12412,2024-08-18,East,Referral
12413,2024-08-02,Wales,Referral
12414,2024-08-04,Midlands,Organic Search
12415,2024-08-13,Midlands,Organic Search
12416,2024-08-06,East,Email
12417,2024-08-10,South West,Organic Search
12418,2024-08-14,North West,Social
12419,2024-08-16,South East,Social
12420,2024-08-16,London,Social
12421,2024-08-19,Midlands,Social
12422,2024-08-06,East,Paid Search
12423,2024-08-16,London,Paid Search
12424,2024-08-22,Midlands,Referral
12425,2024-08-11,North East,Social
12426,2024-08-05,South East,Paid Search
12427,2024-08-24,London,Email
12428,2024-08-21,Midlands,Organic Search
12429,2024-08-12,Wales,Paid Search
12430,2024-08-02,London,Organic Search
12431,2024-08-21,Yorkshire,Organic Search
12432,2024-08-23,North East,Organic Search
12433,2024-08-11,North West,Paid Search
12434,2024-08-02,Midlands,Email
12435,2024-08-19,East,Paid Search
12436,2024-08-01,London,Social
12437,2024-08-11,Midlands,Paid Search
12438,2024-08-19,North West,Paid Search
12439,2024-08-23,London,Organic Search
12440,2024-08-17,South East,Social
12441,2024-08-06,London,Paid Search
12442,2024-08-14,North West,Social
12443,2024-08-26,North East,Email
12444,2024-08-07,Yorkshire,Organic Search
12445,2024-08-19,Midlands,Organic Search
12446,2024-08-24,Scotland,Social
12447,2024-08-19,North West,Organic Search
12448,2024-08-03,East,Paid Search
12449,2024-08-14,North West,Email
12450,2024-08-21,South East,Paid Search
12451,2024-08-10,Midlands,Paid Search
12452,2024-08-07,Midlands,Organic Search
12453,2024-08-17,Midlands,Email
12454,2024-08-06,South West,Social
12455,2024-08-17,South East,Social
12456,2024-08-07,London,Email
12457,2024-08-15,Yorkshire,Social
12458,2024-08-26,London,Email
12459,2024-08-14,South West,Social
12460,2024-08-02,East,Paid Search
12461,2024-08-05,Yorkshire,Email
12462,2024-08-25,Yorkshire,Paid Search
12463,2024-08-11,South East,Referral
12464,2024-08-21,North West,Paid Search
12465,2024-08-27,Yorkshire,Organic Search
12466,2024-08-22,London,Paid Search
12467,2024-08-04,North West,Organic Search
12468,2024-08-26,South East,Paid Search
12469,2024-08-18,Wales,Paid Search
12470,2024-08-02,North West,Organic Search
12471,2024-08-01,Yorkshire,Email
12472,2024-08-22,East,Social
12473,2024-08-02,Scotland,Paid Search
12474,2024-08-01,North East,Referral
12475,2024-08-11,London,Email
12476,2024-08-14,South West,Social
12477,2024-08-03,Midlands,Email
12478,2024-08-27,North West,Organic Search
12479,2024-08-24,East,Organic Search
12480,2024-08-22,South East,Referral
12481,2024-08-17,Yorkshire,Referral
12482,2024-08-08,London,Email
12483,2024-08-11,Yorkshire,Social
12484,2024-08-13,South East,Email
12485,2024-08-14,North West,Organic Search
12486,2024-08-07,Scotland,Paid Search
12487,2024-08-09,South East,Organic Search
12488,2024-08-18,Midlands,Referral
12489,2024-08-11,East,Paid Search
12490,2024-08-08,Scotland,Email
12491,2024-08-05,Midlands,Social
12492,2024-08-27,Yorkshire,Social
12493,2024-08-20,North East,Social
12494,2024-08-26,South West,Social
12495,2024-08-26,London,Organic Search
12496,2024-08-13,Yorkshire,Referral
12497,2024-08-12,South West,Social
12498,2024-08-18,South East,Email
12499,2024-08-13,North East,Referral
12500,2024-08-09,Yorkshire,Referral
12501,2024-08-25,Yorkshire,Organic Search
12502,2024-08-06,South West,Social
12503,2024-08-26,South East,Paid Search
12504,2024-08-02,Yorkshire,Organic Search
12505,2024-08-25,South West,Paid Search
12506,2024-08-14,South West,Organic Search
12507,2024-08-14,South East,Email
12508,2024-08-27,North West,Organic Search
12509,2024-08-03,Midlands,Social
12510,2024-08-27,East,Organic Search
12511,2024-08-23,North East,Organic Search
12512,2024-08-21,North West,Paid Search
12513,2024-08-21,North West,Paid Search
12514,2024-08-21,Yorkshire,Social
12515,2024-08-04,North West,Paid Search
12516,2024-08-25,South East,Email
12517,2024-08-28,London,Paid Search
12518,2024-08-11,Midlands,Email
12519,2024-08-05,Yorkshire,Social
12520,2024-08-27,Yorkshire,Organic Search
12521,2024-08-03,Midlands,Organic Search
12522,2024-08-13,South West,Referral
12523,2024-08-08,North East,Organic Search
12524,2024-08-18,London,Social
12525,2024-08-03,Scotland,Organic Search
12526,2024-08-23,South East,Organic Search
12527,2024-08-20,Midlands,Organic Search
12528,2024-08-03,Scotland,Organic Search
12529,2024-08-19,North West,Social
12530,2024-08-14,South East,Referral
12531,2024-08-27,London,Organic Search
12532,2024-08-23,North West,Referral
12533,2024-08-27,South East,Organic Search
12534,2024-08-16,Midlands,Paid Search
12535,2024-08-07,London,Referral
12536,2024-08-10,London,Organic Search
12537,2024-08-06,Midlands,Organic Search
12538,2024-08-10,Scotland,Organic Search
12539,2024-08-15,South West,Paid Search
12540,2024-08-22,London,Organic Search
12541,2024-08-16,North West,Organic Search
12542,2024-08-23,Midlands,Organic Search
12543,2024-08-13,London,Social
12544,2024-09-09,North East,Paid Search
12545,2024-09-02,Midlands,Organic Search
12546,2024-09-12,Wales,Referral
12547,2024-09-26,London,Email
12548,2024-09-02,North East,Paid Search
12549,2024-09-13,Yorkshire,Paid Search
12550,2024-09-12,North West,Referral
12551,2024-09-02,London,Organic Search
12552,2024-09-17,East,Organic Search
12553,2024-09-15,North West,Organic Search
12554,2024-09-17,Midlands,Organic Search
12555,2024-09-11,North East,Organic Search
12556,2024-09-28,Scotland,Organic Search
12557,2024-09-12,South West,Organic Search
12558,2024-09-09,London,Email
12559,2024-09-09,East,Paid Search
12560,2024-09-06,Yorkshire,Referral
12561,2024-09-25,Scotland,Paid Search
12562,2024-09-22,London,Paid Search
12563,2024-09-07,North West,Organic Search
12564,2024-09-02,Midlands,Organic Search
12565,2024-09-15,Midlands,Referral
12566,2024-09-16,North East,Paid Search
12567,2024-09-23,East,Paid Search
12568,2024-09-04,South East,Email
12569,2024-09-04,Midlands,Organic Search
12570,2024-09-10,North West,Organic Search
12571,2024-09-17,South East,Social
12572,2024-09-22,London,Social
12573,2024-09-01,East,Social
12574,2024-09-14,South West,Organic Search
12575,2024-09-16,London,Referral
12576,2024-09-01,Yorkshire,Referral
12577,2024-09-04,Midlands,Social
12578,2024-09-04,South East,Organic Search
12579,2024-09-03,Midlands,Social
12580,2024-09-16,Midlands,Referral
12581,2024-09-20,London,Organic Search
12582,2024-09-02,London,Referral
12583,2024-09-11,South West,Referral
12584,2024-09-26,East,Organic Search
12585,2024-09-02,South East,Organic Search
12586,2024-09-26,North East,Organic Search
12587,2024-09-20,Midlands,Paid Search
12588,2024-09-06,Yorkshire,Email
12589,2024-09-13,North West,Email
12590,2024-09-06,Midlands,Paid Search
12591,2024-09-21,South East,Social
12592,2024-09-04,Yorkshire,Email
12593,2024-09-24,South East,Organic Search
